Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,Peer_Influence_Negative,Peer_Influence_Neutral,Peer_Influence_Positive
28,83,2,0,0,9,81,1,1,0,0,1,0,4,0,0,1,0,68,False,True,False
15,66,0,2,1,7,75,0,1,0,2,2,0,3,0,1,0,0,62,True,False,False
16,88,1,2,1,7,51,1,1,0,1,1,0,3,0,1,0,1,68,False,False,True
16,96,2,1,1,9,97,1,1,0,1,2,1,5,0,1,0,0,72,False,True,False
28,77,2,1,1,9,54,0,1,1,2,1,0,3,0,2,0,1,70,False,False,True
7,80,2,1,0,9,83,0,0,3,1,1,0,3,0,0,2,1,62,False,True,False
39,97,2,2,1,10,91,1,1,2,0,1,0,3,0,0,1,1,79,False,False,True
26,81,1,2,1,8,87,1,1,2,2,2,0,1,0,2,0,0,73,False,True,False
21,80,2,2,1,7,90,2,1,1,0,0,0,2,0,1,2,0,68,True,False,False
20,83,2,1,1,9,87,0,1,0,2,1,0,2,0,0,0,0,68,False,True,False
22,88,1,1,1,10,72,1,1,2,0,2,0,2,0,0,1,1,69,False,True,False
23,64,1,0,1,6,95,2,1,1,0,1,0,2,1,1,2,1,63,False,False,True
24,93,1,1,1,7,96,1,0,5,2,1,0,4,0,2,0,1,74,True,False,False
23,77,1,1,1,5,72,1,1,2,2,2,0,5,0,1,1,1,69,True,False,False
21,63,1,0,0,8,74,1,1,0,0,1,0,3,0,0,0,1,61,True,False,False
19,91,1,0,1,8,74,0,1,4,1,1,0,2,1,2,0,1,69,False,True,False
19,75,1,0,0,6,64,2,1,2,0,1,0,3,0,0,0,1,64,False,True,False
19,64,1,1,1,9,56,0,1,2,0,1,0,4,0,2,2,1,63,False,False,True
27,85,0,2,0,6,63,0,1,1,0,1,0,2,0,1,0,0,68,True,False,False
24,95,2,1,1,6,92,1,1,2,0,1,0,3,0,0,2,0,72,False,True,False
2,96,0,2,1,9,77,1,1,3,1,-1,0,2,0,0,2,1,65,False,True,False
24,98,0,0,0,6,93,0,0,2,0,0,0,4,0,1,0,0,69,False,False,True
21,95,1,0,0,5,87,0,1,2,1,1,1,4,0,0,0,0,70,False,True,False
20,60,1,1,1,8,67,0,1,1,1,1,0,4,0,2,1,1,63,False,True,False
18,75,0,1,1,7,59,0,1,0,1,1,0,2,1,0,0,1,62,False,False,True
27,93,1,1,1,9,78,0,1,1,0,1,0,2,0,2,0,1,72,False,False,True
26,75,2,2,0,8,97,1,1,1,0,1,0,4,0,0,2,0,69,False,True,False
15,84,1,1,0,4,92,0,1,2,1,1,0,3,0,0,1,1,66,True,False,False
22,84,1,1,1,9,88,1,1,2,0,2,1,4,0,2,0,0,71,False,True,False
14,75,0,0,0,10,88,1,1,2,0,1,1,3,0,1,1,1,62,True,False,False
12,96,1,0,1,9,76,1,1,2,1,2,0,2,0,0,0,0,68,False,False,True
16,80,2,0,0,9,58,0,1,0,1,1,0,2,0,0,0,1,63,False,True,False
25,79,1,1,1,7,64,1,1,0,0,1,0,3,0,1,2,1,66,False,True,False
26,100,2,1,1,6,79,2,1,1,1,2,0,3,0,1,1,0,75,False,False,True
23,80,1,0,1,7,66,2,1,1,2,2,1,4,0,1,0,1,69,False,False,True
24,67,2,1,0,8,89,1,1,2,2,0,1,3,0,0,0,1,68,False,False,True
23,81,2,1,0,8,69,1,1,5,1,1,0,2,0,0,1,0,69,True,False,False
16,93,2,0,0,6,56,1,1,2,0,1,0,4,0,0,0,0,67,False,False,True
23,91,2,1,1,6,89,1,1,3,1,1,1,3,0,2,0,0,73,True,False,False
25,92,1,2,1,5,85,0,1,1,0,1,0,1,0,1,0,0,71,True,False,False
25,88,2,1,1,8,63,1,1,2,2,1,0,3,0,0,1,1,71,False,False,True
27,70,1,1,0,6,99,2,1,2,0,1,1,2,0,0,0,1,68,False,True,False
24,94,2,0,0,7,70,1,1,1,2,1,0,1,0,0,0,0,70,False,True,False
22,96,0,2,1,10,84,0,1,1,2,2,0,3,0,0,0,0,71,True,False,False
26,68,1,2,0,8,96,2,1,1,1,2,0,2,0,0,0,0,69,False,True,False
20,65,2,1,0,7,58,1,0,3,0,1,1,4,0,0,0,0,63,False,True,False
15,99,0,1,1,8,94,1,1,2,1,1,1,3,0,2,0,0,71,False,True,False
19,95,1,1,1,9,85,1,0,2,0,1,0,3,0,1,0,0,69,True,False,False
16,96,2,1,1,5,58,1,1,2,2,0,0,5,0,2,1,0,71,False,False,True
16,95,1,0,0,6,83,0,1,2,0,2,1,3,0,0,0,1,68,False,True,False
19,82,1,1,0,7,94,1,1,1,1,1,0,3,0,0,0,1,68,False,False,True
15,86,1,0,0,6,90,1,1,0,1,2,0,3,0,2,2,0,66,False,True,False
18,82,1,1,0,7,88,1,1,3,0,1,0,3,0,1,1,1,67,True,False,False
9,62,0,2,1,5,58,0,1,0,1,2,1,5,0,1,1,1,59,False,False,True
21,90,0,1,0,8,60,1,1,1,0,1,0,2,0,1,0,1,66,True,False,False
20,80,0,0,0,6,77,0,1,0,1,2,1,3,0,0,0,0,64,True,False,False
15,86,1,1,0,7,79,1,1,1,0,1,0,3,1,0,1,1,64,False,True,False
24,80,1,2,1,7,97,1,1,0,0,2,1,4,0,0,1,1,69,False,True,False
26,80,2,0,0,8,73,2,1,1,1,1,0,3,0,0,0,0,69,False,True,False
10,67,1,1,0,4,65,1,0,3,1,1,0,3,0,0,0,0,61,False,False,True
15,71,2,2,0,8,60,1,1,0,0,2,1,3,0,0,2,1,62,True,False,False
15,66,0,1,0,7,53,1,1,2,1,2,0,3,0,1,0,1,61,True,False,False
14,68,1,1,1,8,53,2,1,1,1,2,1,2,0,1,0,1,63,False,False,True
25,99,1,0,0,5,79,0,1,2,0,1,0,4,0,1,0,1,71,False,False,True
19,66,2,2,1,8,59,1,1,1,1,0,0,2,0,2,1,1,65,False,False,True
18,71,2,2,1,9,93,1,1,1,0,2,1,4,0,1,1,0,68,False,True,False
8,84,2,2,0,7,80,1,1,1,2,2,0,4,0,0,1,0,67,False,False,True
24,84,0,2,1,6,93,2,1,2,0,1,0,1,0,0,0,1,70,False,True,False
13,66,2,1,1,6,71,1,1,3,1,1,0,3,0,0,0,0,64,False,True,False
20,92,1,2,0,8,80,2,1,0,1,1,1,3,0,1,0,0,71,False,True,False
22,91,2,1,1,8,76,0,1,2,1,1,0,3,0,1,1,1,71,False,True,False
28,69,1,2,0,8,99,0,1,0,2,1,1,3,0,0,1,1,67,True,False,False
12,72,1,0,1,7,90,1,1,0,2,1,0,3,0,2,2,0,63,False,False,True
2,98,0,2,1,7,80,2,1,2,0,2,0,1,0,0,0,0,66,False,True,False
21,93,1,0,1,7,80,1,1,3,2,1,0,1,0,0,1,0,70,False,True,False
31,88,1,0,0,6,62,1,1,2,0,1,1,4,0,0,0,0,70,False,False,True
27,63,0,1,1,8,87,1,1,3,0,2,1,3,0,0,0,1,67,False,False,True
21,77,0,1,0,7,99,2,1,3,1,2,0,3,0,2,0,0,69,False,True,False
17,82,2,0,0,9,56,0,1,3,2,1,0,2,0,0,0,1,66,False,False,True
25,67,1,2,0,9,82,1,1,1,1,1,0,3,0,2,2,1,67,False,False,True
14,78,2,1,1,7,76,1,1,0,2,1,0,2,1,1,0,1,65,True,False,False
23,84,2,2,1,8,93,1,1,1,2,1,0,3,0,2,2,0,72,False,False,True
23,73,2,2,0,6,50,1,1,1,1,1,0,3,0,1,0,0,68,False,False,True
26,91,2,1,1,7,57,0,1,3,1,1,0,3,0,1,0,0,72,True,False,False
37,94,2,1,1,8,52,2,1,1,0,1,1,3,0,2,0,0,76,False,False,True
22,73,1,0,1,5,58,1,1,4,0,1,0,3,1,1,0,1,65,False,False,True
17,94,0,1,0,8,85,1,1,1,1,0,0,4,0,0,0,0,68,False,False,True
20,64,1,1,1,6,57,1,1,3,0,2,0,4,0,1,0,1,65,False,True,False
9,94,1,1,1,6,81,0,1,0,0,2,0,3,0,0,0,0,66,False,False,True
16,66,0,1,0,6,93,1,1,7,0,1,0,2,0,0,2,0,63,True,False,False
18,63,1,0,0,7,52,1,1,2,2,2,0,3,0,2,1,1,63,False,False,True
17,86,1,1,1,5,51,1,1,2,0,1,1,2,0,2,1,0,66,False,True,False
21,79,2,0,1,8,99,1,1,2,0,2,0,4,0,0,0,0,69,False,False,True
15,96,1,2,1,7,84,2,1,3,1,0,0,1,0,2,0,0,72,False,False,True
27,75,1,0,1,10,57,1,1,3,2,0,0,3,0,0,0,0,66,True,False,False
20,71,1,1,1,7,65,1,0,2,1,1,0,4,0,0,1,1,64,True,False,False
20,80,1,0,1,8,99,0,1,0,0,2,1,3,0,0,-1,0,67,False,False,True
18,78,2,2,1,6,61,0,1,1,0,1,1,5,0,0,0,0,67,False,False,True
21,74,0,1,1,5,88,1,1,1,1,2,0,1,0,1,0,0,66,False,True,False
25,88,1,0,1,8,62,0,1,2,0,1,0,2,0,0,0,1,68,False,True,False
15,90,1,1,0,5,70,1,1,0,1,1,1,2,0,0,1,0,65,False,True,False
16,94,1,2,1,8,94,2,1,2,0,2,1,3,0,0,0,0,71,True,False,False
18,99,1,2,1,10,51,1,1,1,1,0,0,4,0,2,0,0,71,False,True,False
12,71,1,1,1,8,65,1,1,1,1,2,1,2,0,0,1,0,62,False,True,False
15,89,1,2,1,8,74,0,1,2,1,2,0,2,0,1,0,0,69,False,False,True
17,76,1,0,0,7,81,0,1,4,2,1,1,2,0,0,0,0,65,False,True,False
25,87,2,0,0,6,51,0,1,3,1,1,0,3,0,2,0,0,70,False,True,False
22,79,1,1,1,7,71,1,1,2,0,-1,1,2,0,1,1,0,66,False,True,False
21,100,1,1,0,6,67,1,1,0,2,1,0,3,0,0,2,0,70,False,False,True
25,89,1,2,0,5,51,0,1,2,1,2,1,2,0,2,1,1,70,True,False,False
19,98,0,2,1,7,68,1,1,1,0,1,1,4,0,0,1,1,69,False,True,False
22,93,2,0,1,9,97,1,1,2,1,1,0,3,1,0,0,0,71,False,True,False
19,96,1,1,0,5,64,1,1,1,1,1,0,3,0,0,0,0,69,False,True,False
22,93,2,1,0,9,79,1,1,2,1,2,0,2,0,2,0,1,73,False,False,True
17,78,1,1,1,9,65,0,1,1,1,2,0,4,0,0,1,1,65,False,True,False
5,70,2,2,1,8,55,1,1,3,0,1,0,3,0,0,0,0,62,False,True,False
19,75,1,2,0,8,64,1,1,2,2,0,0,5,0,2,1,1,67,True,False,False
29,61,0,1,1,7,74,2,1,1,1,1,0,3,0,2,1,0,65,False,True,False
26,81,0,1,0,7,65,0,1,1,1,1,0,3,0,0,2,0,65,False,True,False
26,80,1,2,1,6,81,1,1,0,1,1,0,2,0,1,0,1,70,False,True,False
27,81,1,1,1,7,97,0,1,1,1,1,0,2,0,1,0,1,70,False,True,False
21,99,1,2,1,7,53,1,1,0,1,0,0,4,0,2,0,1,71,False,True,False
21,96,2,0,0,10,86,0,1,1,0,2,0,3,0,1,0,0,71,False,True,False
16,66,1,1,1,8,50,0,1,1,1,2,0,4,0,0,1,0,62,False,True,False
18,75,1,0,0,7,50,1,1,4,0,1,0,2,0,2,0,1,65,False,False,True
24,77,2,1,1,7,57,1,1,3,1,2,0,2,0,1,2,0,84,False,False,True
27,74,1,1,1,6,74,1,1,2,1,2,0,2,0,1,2,0,68,False,True,False
19,92,2,1,1,6,52,1,1,3,2,1,0,1,0,0,0,0,70,False,False,True
17,81,1,2,0,8,86,1,1,1,1,1,1,3,0,2,0,0,68,False,True,False
20,83,1,1,0,6,51,1,1,2,0,2,0,4,0,2,0,0,67,True,False,False
24,94,0,1,1,6,75,0,1,1,0,2,0,4,0,0,0,1,69,True,False,False
11,92,2,2,1,6,84,1,1,2,0,0,0,1,0,0,0,1,68,True,False,False
6,65,2,2,0,6,62,1,0,3,0,0,0,1,0,0,0,0,59,False,True,False
17,89,2,0,1,9,79,1,0,0,1,1,0,2,0,1,0,1,67,False,False,True
13,77,1,2,1,7,63,0,1,0,2,0,0,1,0,0,1,0,63,False,False,True
17,72,2,2,1,7,61,0,1,1,1,1,0,4,0,0,0,1,65,True,False,False
19,62,1,1,0,7,91,0,1,1,0,1,0,3,0,1,0,0,63,False,False,True
17,79,1,1,0,7,67,0,1,1,0,1,1,3,0,0,0,1,64,False,False,True
29,74,2,1,1,6,91,2,1,3,0,2,0,4,0,1,2,1,72,False,False,True
22,70,0,1,1,5,61,2,1,1,0,1,0,3,0,1,1,0,63,True,False,False
22,88,1,1,0,9,68,1,0,2,1,1,0,2,1,0,0,0,66,False,True,False
24,91,1,1,1,8,55,0,1,0,1,0,1,2,0,1,1,1,67,False,True,False
13,70,2,2,1,8,75,2,1,1,2,1,0,2,1,2,1,0,66,False,False,True
26,62,1,1,1,8,69,1,1,2,1,2,0,3,0,1,1,1,66,False,False,True
20,94,1,1,1,10,50,0,1,1,0,2,1,4,1,2,0,1,68,True,False,False
24,60,2,2,0,6,73,1,1,1,0,1,1,5,0,2,1,0,66,False,False,True
14,97,1,1,1,5,54,1,1,3,1,1,0,2,0,1,0,1,68,True,False,False
11,85,1,1,1,8,92,0,1,2,1,1,0,4,0,0,2,1,65,True,False,False
25,73,1,1,1,5,75,0,1,0,1,1,1,2,0,1,0,1,67,False,False,True
22,70,2,0,0,7,85,1,1,0,2,1,1,3,0,0,2,0,64,True,False,False
15,60,0,2,0,7,91,0,1,0,0,1,1,2,0,1,2,0,59,True,False,False
15,69,1,1,1,8,53,0,0,0,2,1,1,3,0,0,0,0,60,True,False,False
27,66,0,2,0,6,67,0,1,1,2,2,0,4,0,1,2,1,65,True,False,False
13,84,1,1,1,9,51,2,1,0,0,1,0,4,0,0,0,1,64,True,False,False
30,67,1,2,0,6,52,1,1,1,0,1,0,1,0,0,0,1,66,False,True,False
15,81,1,1,1,8,52,1,1,0,1,1,0,2,0,2,0,0,65,False,True,False
24,84,1,1,1,6,74,1,1,2,1,2,0,2,0,0,2,0,69,False,False,True
18,72,2,2,1,8,73,1,1,0,1,1,1,4,1,0,0,1,66,False,False,True
24,61,2,1,1,5,53,1,1,1,0,2,1,5,0,1,-1,1,65,False,True,False
17,61,2,1,0,7,63,0,1,1,1,1,0,4,0,1,1,1,62,False,False,True
19,61,1,0,0,9,62,1,1,2,1,1,0,2,0,0,2,1,60,False,True,False
20,90,0,1,0,7,65,0,0,4,0,2,0,4,0,1,1,1,68,False,False,True
14,73,1,2,1,9,82,1,1,1,1,1,0,3,0,0,0,1,64,True,False,False
24,92,2,2,0,7,85,2,1,0,1,1,0,3,0,1,0,1,73,False,False,True
17,77,1,1,1,6,67,0,1,1,0,1,0,1,0,1,0,0,64,False,False,True
19,78,2,2,0,7,89,1,1,2,1,1,0,4,0,-1,1,1,69,False,True,False
14,81,0,1,0,8,71,0,1,1,0,2,0,3,1,2,0,1,63,False,True,False
5,89,1,1,1,4,76,2,1,2,1,1,0,3,0,1,0,0,65,False,True,False
19,71,1,1,0,8,57,1,1,2,1,2,0,4,0,0,1,0,65,False,False,True
34,65,1,1,1,6,62,2,1,0,1,2,0,3,0,0,0,0,67,True,False,False
25,82,1,1,1,5,86,1,0,0,0,0,0,4,0,0,0,0,67,False,False,True
20,73,1,1,0,8,99,0,1,1,1,1,1,3,0,0,0,0,66,False,False,True
18,78,1,2,1,9,85,2,1,1,0,2,1,2,0,2,0,0,68,True,False,False
20,86,1,0,1,7,53,1,1,1,0,2,0,2,0,0,0,0,65,True,False,False
23,80,0,0,1,5,57,1,1,1,0,1,0,4,0,2,0,0,66,False,True,False
13,85,2,0,1,6,72,1,1,2,0,1,0,1,0,1,1,1,66,False,False,True
27,82,1,1,1,6,87,0,0,2,0,2,0,2,0,0,0,0,69,False,False,True
24,90,1,1,0,7,58,1,1,2,0,1,1,2,0,2,0,0,70,False,True,False
24,88,1,0,1,7,88,1,1,2,1,2,1,2,0,2,1,0,71,False,True,False
23,81,2,1,0,8,78,2,1,4,0,0,0,3,0,0,1,0,70,False,False,True
20,87,1,1,0,8,89,0,1,2,1,1,0,3,0,0,1,0,68,False,True,False
24,95,2,2,1,8,78,1,1,2,0,2,0,2,0,2,2,1,73,True,False,False
24,77,1,2,0,8,80,2,1,1,0,2,0,2,1,0,1,1,68,False,False,True
18,77,1,1,1,7,62,0,1,2,2,1,1,4,0,1,0,0,66,False,True,False
17,91,1,0,1,10,86,0,1,1,1,1,0,3,1,2,1,1,67,False,True,False
21,83,1,0,1,8,92,0,1,2,1,1,1,4,1,0,0,0,66,True,False,False
29,63,1,2,1,8,94,1,1,0,1,2,1,2,0,2,0,1,69,False,False,True
13,96,1,1,0,10,51,1,1,1,0,0,0,3,0,2,0,1,67,False,False,True
11,61,1,0,1,7,81,2,1,5,1,0,0,4,1,0,0,0,61,False,False,True
21,90,1,1,0,6,99,1,1,2,0,1,1,3,0,1,0,1,70,True,False,False
20,90,2,2,0,9,79,1,1,2,0,1,0,2,0,0,0,1,70,True,False,False
21,98,1,1,1,9,59,2,0,3,1,1,0,3,1,1,0,1,70,False,True,False
21,62,1,1,0,7,94,0,1,1,0,2,1,3,0,1,1,1,64,False,False,True
19,84,2,1,0,10,63,1,1,0,0,1,0,3,0,1,2,1,65,True,False,False
29,77,1,1,0,7,52,1,1,5,0,1,0,4,0,1,0,1,70,False,False,True
10,73,0,2,1,8,72,0,1,1,0,2,0,2,0,1,1,1,62,False,False,True
15,64,2,2,1,9,55,2,1,1,1,0,0,3,0,1,0,1,64,False,True,False
19,83,1,2,1,7,56,1,1,1,1,0,1,3,0,1,2,1,67,False,False,True
10,79,2,1,0,8,73,2,0,1,0,0,0,4,0,0,0,1,63,False,True,False
19,64,0,1,1,9,81,2,1,0,1,2,0,3,1,0,0,0,62,False,True,False
30,84,0,1,0,6,95,1,1,2,2,2,0,2,0,1,0,0,72,True,False,False
20,90,0,1,0,6,85,2,0,3,0,2,1,2,0,1,0,0,69,False,True,False
21,91,1,2,1,9,92,1,1,5,0,1,1,2,0,0,0,0,72,True,False,False
12,96,0,1,1,7,71,2,1,2,1,1,1,2,0,1,0,0,68,False,False,True
16,76,0,1,0,6,66,0,1,1,1,1,1,3,0,2,0,1,64,False,True,False
18,98,2,2,1,7,80,0,1,3,0,1,1,1,0,1,0,1,72,False,True,False
18,95,2,2,1,8,85,0,1,2,0,2,0,3,0,1,0,1,73,False,False,True
28,72,2,1,1,5,78,0,0,5,1,0,1,2,0,1,2,0,67,True,False,False
23,66,2,0,1,8,63,1,1,0,0,1,0,4,0,1,0,1,64,True,False,False
13,77,1,1,1,8,68,0,1,3,2,1,1,3,0,0,0,1,65,False,True,False
21,76,2,2,1,9,72,0,1,1,0,2,0,3,0,0,1,1,67,False,True,False
23,83,1,1,1,7,51,0,1,3,1,2,0,2,0,1,1,0,68,False,True,False
27,83,1,2,1,9,94,1,1,2,0,2,0,2,0,0,-1,0,72,False,False,True
29,90,2,0,1,7,76,0,1,1,1,0,0,3,0,0,1,1,71,False,False,True
14,80,1,1,1,7,88,1,1,1,1,1,1,3,0,0,0,0,66,False,True,False
15,64,2,1,0,7,59,0,1,0,0,1,0,3,1,0,0,1,59,False,True,False
12,94,1,1,1,10,78,1,1,1,1,2,0,2,0,0,0,1,68,False,True,False
19,72,0,2,1,5,96,0,0,3,0,0,0,2,0,0,1,1,64,False,False,True
23,99,0,1,0,8,61,0,1,2,2,2,1,3,1,0,0,1,70,False,False,True
26,65,0,1,1,7,67,1,1,4,2,1,1,3,0,0,1,1,65,True,False,False
20,98,2,1,1,7,69,2,0,2,2,2,0,2,0,1,0,1,72,True,False,False
18,64,2,2,0,8,69,1,1,3,2,1,0,3,0,1,1,0,66,False,False,True
21,69,1,1,1,9,80,2,1,2,1,2,0,5,0,1,0,0,68,False,False,True
15,62,1,2,0,8,70,1,1,1,0,1,1,3,0,1,0,0,62,False,False,True
33,88,1,0,0,9,84,1,1,1,0,1,0,3,0,0,0,0,70,True,False,False
10,94,2,1,1,7,74,2,1,3,2,1,0,3,0,1,1,0,70,False,False,True
21,77,1,0,1,7,58,1,1,0,0,2,0,3,0,1,0,0,64,True,False,False
32,97,2,0,1,5,97,0,1,1,0,2,0,5,0,1,1,1,76,False,False,True
20,84,1,1,1,10,62,2,1,1,1,1,0,2,0,1,1,0,67,False,True,False
19,85,2,2,0,7,78,0,1,2,0,2,1,3,0,1,0,0,69,True,False,False
18,94,1,0,1,7,53,1,1,4,1,2,0,3,0,0,2,1,68,False,False,True
19,72,1,1,1,8,96,0,1,1,1,2,0,2,0,2,1,1,67,False,False,True
28,74,1,1,1,9,96,0,1,0,2,2,1,3,0,0,0,1,69,False,True,False
7,96,2,1,1,6,68,1,1,2,0,2,0,1,0,0,0,1,67,False,True,False
29,96,2,2,1,9,56,0,1,0,0,2,1,4,0,0,0,0,73,False,True,False
11,99,1,2,1,7,88,2,0,4,1,0,1,3,0,1,0,0,71,False,True,False
18,96,1,0,0,9,63,1,1,4,0,1,1,3,0,2,0,0,70,False,True,False
17,65,2,1,1,6,85,1,1,1,0,1,1,3,0,-1,0,0,65,False,True,False
24,93,2,1,1,8,96,1,1,0,1,1,0,1,0,2,1,0,73,False,False,True
10,76,1,1,1,7,80,1,1,1,0,2,0,4,0,2,0,1,65,False,False,True
23,100,0,1,1,5,93,1,1,4,0,1,1,3,0,2,1,0,73,False,True,False
32,79,0,2,1,5,61,1,1,0,0,2,0,3,0,1,0,0,70,False,False,True
12,82,2,1,1,6,96,2,1,0,0,0,1,4,1,1,0,0,66,False,False,True
21,81,0,1,1,8,61,2,1,3,1,0,0,5,0,0,1,1,66,True,False,False
16,73,1,1,1,4,61,0,1,4,0,2,1,5,0,0,1,0,64,False,True,False
23,63,1,1,1,8,94,2,1,2,1,1,0,5,0,2,0,0,68,False,True,False
20,96,1,1,0,7,78,1,1,1,2,2,0,2,0,0,0,0,70,False,True,False
16,92,1,1,1,4,90,2,1,6,2,1,1,3,0,0,0,0,72,False,True,False
23,66,1,2,0,6,90,1,1,2,0,1,0,3,0,0,0,0,66,False,True,False
31,91,1,1,1,6,82,1,1,2,1,2,0,3,0,0,0,0,74,False,False,True
19,85,2,1,0,7,59,0,1,0,1,2,1,4,0,1,1,0,67,True,False,False
24,76,2,2,1,9,85,1,1,2,0,1,1,2,0,2,0,1,71,False,False,True
12,70,0,2,1,9,53,1,1,2,0,1,0,2,1,0,0,0,60,False,True,False
14,94,0,1,0,6,60,1,1,3,2,1,0,3,0,1,-1,1,68,False,True,False
23,88,1,1,0,6,82,1,1,0,1,1,1,3,0,1,0,0,69,True,False,False
29,82,2,2,0,5,95,1,1,2,1,2,0,3,0,1,0,0,74,False,True,False
22,84,2,1,1,6,89,1,1,2,1,1,0,3,0,0,0,0,71,False,True,False
18,64,2,1,1,6,67,2,1,0,0,1,1,4,0,1,0,0,63,True,False,False
20,79,2,0,1,7,91,2,0,2,0,1,1,4,1,1,1,0,66,True,False,False
12,68,1,2,0,7,98,1,1,1,1,2,1,4,0,0,0,0,65,False,True,False
24,68,0,0,0,6,67,2,0,0,0,2,1,3,1,0,2,1,60,False,False,True
25,86,1,0,1,6,59,1,1,3,0,1,0,3,0,0,0,1,69,False,False,True
17,96,2,1,0,6,60,1,1,1,0,1,0,3,0,1,0,1,69,False,True,False
17,76,1,2,1,6,70,0,1,2,2,1,0,4,0,2,1,0,67,False,True,False
22,68,2,1,1,9,53,2,1,1,1,1,0,2,0,0,1,1,65,False,True,False
17,86,2,2,1,8,74,1,1,1,0,2,1,4,0,1,0,0,70,False,True,False
20,95,2,1,1,8,87,0,1,0,0,1,1,3,0,2,1,1,71,False,False,True
33,90,0,1,1,9,77,1,1,3,1,2,0,6,1,2,1,0,73,True,False,False
19,95,0,2,1,8,99,1,1,0,0,1,0,2,0,2,1,0,70,False,True,False
18,81,2,0,1,9,73,2,1,1,1,2,0,2,0,0,0,1,67,False,True,False
16,90,0,2,1,8,51,1,1,1,2,1,0,5,0,0,1,1,67,False,True,False
24,66,0,2,0,7,74,1,1,0,2,2,0,2,0,1,1,0,65,False,True,False
19,74,2,2,1,6,96,1,1,2,2,1,0,3,0,1,-1,0,69,False,True,False
16,76,2,2,1,6,55,1,0,1,0,-1,0,1,0,2,-1,0,65,False,False,True
28,80,1,2,1,8,61,0,1,1,0,1,1,3,0,1,2,1,68,True,False,False
29,97,2,1,0,7,86,1,1,0,1,1,0,3,0,1,0,1,74,False,False,True
16,95,0,1,1,5,65,2,1,0,1,1,1,3,0,1,0,1,68,False,True,False
9,65,1,1,0,4,88,0,1,1,0,1,0,3,0,1,0,0,61,False,False,True
26,67,1,0,1,10,71,2,1,3,0,1,0,3,0,2,0,0,67,False,True,False
16,74,2,2,1,6,90,1,1,1,0,1,1,4,1,0,0,1,66,True,False,False
25,72,0,0,1,6,78,0,1,8,1,2,0,4,0,0,0,0,69,False,False,True
8,85,1,0,1,9,54,0,1,1,0,2,1,3,0,0,0,0,62,False,False,True
25,96,1,2,1,5,69,0,1,0,0,1,0,4,0,0,1,0,71,False,True,False
13,98,2,2,1,8,67,1,1,1,1,1,1,4,0,2,1,1,71,False,False,True
24,86,1,2,1,10,91,0,1,0,0,2,1,4,0,1,0,1,72,False,False,True
20,94,1,2,1,10,81,0,1,1,1,2,0,5,1,0,2,1,69,False,True,False
14,81,0,1,0,6,89,1,0,6,0,2,1,3,0,1,0,1,67,False,True,False
18,68,1,2,0,7,69,1,1,1,0,2,0,4,1,0,1,1,63,False,True,False
24,81,1,1,1,6,85,1,0,1,1,2,0,4,0,1,1,0,68,False,True,False
21,82,2,2,1,7,53,0,1,0,2,1,0,2,0,2,0,0,69,False,False,True
24,90,1,0,1,9,52,0,1,0,0,1,0,3,1,1,0,1,65,True,False,False
32,69,2,2,1,5,64,1,1,0,1,1,0,3,0,2,0,1,70,True,False,False
11,75,1,1,0,8,89,1,1,2,2,2,1,4,0,1,1,0,65,False,False,True
30,75,1,1,0,7,77,1,1,0,0,1,0,2,0,0,1,0,67,False,False,True
21,98,1,2,1,9,70,1,1,0,0,2,0,1,0,1,0,0,72,False,False,True
15,78,1,2,1,9,95,2,1,1,2,2,0,3,0,0,0,0,69,False,False,True
12,90,2,2,1,6,75,0,0,2,1,1,0,3,0,2,0,0,69,False,True,False
19,90,2,0,0,7,81,1,1,4,2,2,0,4,1,1,0,1,71,False,True,False
26,71,1,0,1,8,99,1,1,1,1,2,0,3,0,0,2,0,67,False,False,True
19,83,0,0,0,8,76,0,1,3,0,0,0,3,0,2,0,1,65,False,True,False
29,96,0,0,0,4,89,1,1,2,0,2,0,2,0,0,2,1,70,False,True,False
11,79,1,1,0,8,71,0,1,1,1,1,1,2,0,1,1,1,63,False,False,True
20,98,2,2,1,9,52,1,1,0,1,1,1,3,0,1,2,0,71,False,False,True
12,69,2,1,1,7,92,0,1,1,1,1,0,3,0,1,0,1,64,False,True,False
22,63,1,2,1,8,97,2,1,5,1,1,1,3,0,0,0,0,69,False,True,False
25,96,0,1,0,9,72,0,1,0,0,1,1,3,0,0,0,0,69,False,False,True
17,94,1,1,1,7,75,1,1,1,0,2,0,3,0,2,1,0,70,False,False,True
4,100,2,0,0,8,71,0,1,2,0,1,1,4,0,0,1,1,64,True,False,False
21,87,1,2,0,7,100,0,1,1,0,1,0,3,0,0,0,0,70,False,False,True
23,97,1,2,0,7,95,1,1,0,1,2,1,4,0,2,1,1,74,False,False,True
22,93,1,1,1,6,52,1,1,1,0,1,0,3,0,1,0,1,69,True,False,False
27,94,0,1,1,7,89,1,1,3,0,1,1,2,0,1,0,1,73,False,False,True
14,83,1,1,1,10,80,1,1,1,1,2,1,3,1,1,0,1,66,False,True,False
